"","continent","Year","Code","Meat.consumption.per.capita..kilograms.per.year.","cgdppc","Mutton...goat..kg.","Beef.and.buffalo..kg.","Pigmeat..kg.","Poultry..kg.","macrocontinent","state","chrstprot","chrstcat","chrstorth","chrstang","chrstothr","chrstgen","judorth","jdcons","judref","judothr","judgen","islmsun","islmshi","islmibd","islmnat","islmalw","islmahm","islmothr","islmgen","budmah","budthr","budothr","budgen","zorogen","hindgen","sikhgen","shntgen","bahgen","taogen","jaingen","confgen","syncgen","anmgen","nonrelig","othrgen","sumrelig","pop","chrstprotpct","chrstcatpct","chrstorthpct","chrstangpct","chrstothrpct","chrstgenpct","judorthpct","judconspct","judrefpct","judothrpct","judgenpct","islmsunpct","islmshipct","islmibdpct","islmnatpct","islmalwpct","islmahmpct","islmothrpct","islmgenpct","budmahpct","budthrpct","budothrpct","budgenpct","zorogenpct","hindgenpct","sikhgenpct","shntgenpct","bahgenpct","taogenpct","jaingenpct","confgenpct","syncgenpct","anmgenpct","nonreligpct","othrgenpct","sumreligpct","total","dualrelig","datatype","sourcereliab","recreliab","reliabilevel","Version","sourcecode","christians_share","jews_share","muslims_share","nonrelig_share","hindus_share","buddists_share","folk_share","other_share","Country","urbanisation","Meat live weight, cattle","Meat live weight, chicken","Meat live weight, goat","Meat live weight, pig","Item","deflated"
"3246","North Africa and Middle East",1978,"KWT",56.78,77180,21.4,6.69,NA,27.48,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6222,45.3274449125398,68.0493192175053,49.1552695457879,NA,"Cereals, nes",1174.31101963299
"3247","North Africa and Middle East",1978,"DZA",9.46,10922,3.52,3.13,0,2.3,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2572,45.3274449125398,68.0493192175053,49.1552695457879,NA,"Cereals, nes",1174.31101963299
"3248","North Africa and Middle East",1978,"IRQ",12.52,14200,3.17,4.69,0,4.36,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10122,8e-05,1.88728,0.00078,0,0,0,0,NA,63.8642,45.3274449125398,68.0493192175053,49.1552695457879,NA,"Cereals, nes",1174.31101963299
"3249","North Africa and Middle East",1978,"ARE",66.37,NA,24.44,2.45,NA,33.23,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.346,45.3274449125398,68.0493192175053,49.1552695457879,NA,"Cereals, nes",1174.31101963299
"3250","North Africa and Middle East",1978,"TUR",17.43,7101,9.71,2.74,0,4.93,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01446,4e-04,1.97668,0.00026,0,0.00012,0,6e-05,NA,42.9024,45.3274449125398,68.0493192175053,49.1552695457879,NA,"Cereals, nes",1174.31101963299
"3251","North Africa and Middle East",1979,"DZA",9.69,11511,3.81,2.99,0,2.34,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8996,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3252","North Africa and Middle East",1979,"ARE",77.56,NA,25.69,3.31,NA,41.76,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.528,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3253","North Africa and Middle East",1979,"LBN",36.78,8338,5.33,11.68,0.96,18.08,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3332,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3254","North Africa and Middle East",1979,"TUR",15.34,6940,6.58,3.72,0,4.99,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01428,4e-04,1.97844,0.00028,0,0.00016,0,8e-05,NA,43.3412,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3255","North Africa and Middle East",1979,"TUN",14.65,4083,3.88,3.86,0,6.26,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00522,0.01284,1.94128,0.00018,0,0,0,0,NA,49.9728,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3256","North Africa and Middle East",1979,"EGY",11.04,3343,1.03,6.31,0.05,2.92,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19692,0,1.76588,0.00056,0,0,0,0,NA,43.7446,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3257","North Africa and Middle East",1979,"SAU",34.57,29218,6.08,5.62,NA,18.54,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02974,0,1.95432,0.00248,0.00032,8e-04,0,0.00034,NA,64.3578,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3258","North Africa and Middle East",1979,"IRN",19.46,7057,7.39,5.51,0.03,6.1,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.00344,1.92944,0.00032,0.00024,0,0,0.00776,NA,48.9038,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3259","North Africa and Middle East",1979,"JOR",21.22,4048,8.02,0.75,0.02,12.17,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10212,0,1.8624,0.01,0,0,0,0.00024,NA,59.5532,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3260","North Africa and Middle East",1979,"KWT",59.74,94011,22.96,8.94,NA,26.41,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.7016,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3261","North Africa and Middle East",1979,"YEM",15.84,2711,3.92,4.05,0,7.57,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.196,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3262","North Africa and Middle East",1979,"AFG",17.71,2118,10.41,5.36,NA,0.91,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00082,0,1.91592,0.01736,0.0048,4e-04,0.00044,0.00308,NA,15.5242,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3263","North Africa and Middle East",1979,"MAR",12.17,3954,3.59,5.37,0.03,3.01,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5108,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3264","North Africa and Middle East",1979,"IRQ",13.66,17408,3.56,4.41,0,5.48,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10426,4e-05,1.88304,0.00104,0,0,0,0,NA,64.6926,56.4852767203989,69.8204520657176,50.2567744864889,NA,"Cereals, nes",1195.03645554393
"3265","North Africa and Middle East",1980,"YEM",14.03,2652,3.93,4.5,0,5.19,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yemen",16.534,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3266","North Africa and Middle East",1980,"TUN",15.94,4275,4.41,4.72,0,6.28,"Africa",616,286,4000,83,50,7753,12172,0,0,0,46193,46193,6407320,0,0,0,0,0,0,6407320,0,0,0,0,0,0,0,0,173,0,0,0,0,0,1333,98809,6467191,6566000,0,6e-04,0,0,0.0012,0.0019,0,0,0,0.007,0.007,0.9758,0,0,0,0,0,0,0.9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.015,0.985,0.9999,0,24,5,20,"Medium",1.1,1,0.0037,0.014,1.9516,2e-04,0,0,0,0,"Tunisia",50.569,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3267","North Africa and Middle East",1980,"LBN",38.91,8531,4.87,11.71,1.35,20.12,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",73.672,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3268","North Africa and Middle East",1980,"TUR",15.48,6921,6.52,3.21,0.01,5.69,"Asia",640,25600,37000,162000,2000,88400,315000,0,0,0,7000,7000,44000000,0,0,0,0,0,0,44000000,0,0,4000,4000,0,0,0,0,2500,0,0,0,0,0,15000,95500,44343500,44439000,6e-04,8e-04,0.0036,0,0.002,0.0071,0,0,0,2e-04,2e-04,0.9901,0,0,0,0,0,0,0.9901,0,0,1e-04,1e-04,0,0,0,0,1e-04,0,0,0,0,0,3e-04,0.0021,0.9979,1,0,24,4,5,"Medium",1.1,7,0.0141,4e-04,1.9802,3e-04,0,2e-04,0,1e-04,"Turkey",43.78,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3269","North Africa and Middle East",1980,"IRQ",17.39,17447,4.01,4.62,0,8.55,"Asia",645,1796,385415,78163,628,245242,711244,0,0,0,100,100,4533300,7902800,0,0,0,0,0,12436100,0,0,166,166,0,0,0,0,233,0,0,0,0,0,16666,73491,13164509,13238000,1e-04,0.0291,0.0059,0,0.0185,0.0537,0,0,0,0,0,0.3424,0.597,0,0,0,0,0,0.9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0056,0.9944,1,0,24,4,5,"Medium",1.1,7,0.1073,0,1.8788,0.0013,0,0,0,0,"Iraq",65.521,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3270","North Africa and Middle East",1980,"ARE",92,NA,27.28,14.11,NA,43.37,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",80.71,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3271","North Africa and Middle East",1980,"SAU",40.4,32675,6.31,6.29,NA,23.87,"Asia",670,20000,25000,15000,4000,89000,153000,0,0,0,0,0,9250000,150000,0,0,0,0,0,9400000,0,0,5000,5000,0,4000,0,0,1000,0,0,0,3000,0,30000,8000,9596000,9604000,0.0021,0.0026,0.0016,4e-04,0.0093,0.0159,0,0,0,0,0,0.9631,0.0156,0,0,0,0,0,0.9788,0,0,5e-04,5e-04,0,4e-04,0,0,1e-04,0,0,0,3e-04,0,0.0031,8e-04,0.9992,0.9999,0,24,4,5,"Medium",1.1,7,0.0319,0,1.9575,0.0031,4e-04,0.001,0,4e-04,"Saudi Arabia",65.86,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3272","North Africa and Middle East",1980,"DZA",10.65,11630,3.88,3.16,0,3.09,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Algeria",43.542,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3273","North Africa and Middle East",1980,"AFG",18.12,2108,11.07,5.08,NA,0.91,"Asia",700,1963,1938,100,157,3352,7510,0,0,0,179,179,14618500,1903000,0,0,0,0,250000,16771500,0,0,2700,2700,37610,74444,2638,0,7978,0,0,0,0,7195,115787,272459,17027541,17300000,1e-04,1e-04,0,0,2e-04,4e-04,0,0,0,0,0,0.845,0.11,0,0,0,0,0.0145,0.9695,0,0,2e-04,2e-04,0.0022,0.0043,2e-04,0,5e-04,0,0,0,0,4e-04,0.0067,0.0157,0.9843,1.0001,0,134,5,20,"Medium",1.1,1,8e-04,0,1.939,0.0067,0.0043,4e-04,4e-04,0.0029,"Afghanistan",15.995,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3274","North Africa and Middle East",1980,"KWT",59.21,74728,22.39,7.31,NA,28.21,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuwait",94.781,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3275","North Africa and Middle East",1980,"JOR",21.3,4681,6.91,0.73,0.01,13.24,"Asia",663,9960,40000,52000,4700,36260,142920,0,0,0,0,0,2722640,0,0,0,0,0,0,2722640,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,36500,19940,2903060,2923000,0.0034,0.0137,0.0178,0.0016,0.0124,0.0489,0,0,0,0,0,0.9315,0,0,0,0,0,0,0.9315,0,0,0,0,0,0,0,0,3e-04,0,0,0,0,0,0.0125,0.0068,0.9932,1,0,24,4,5,"Medium",1.1,7,0.0978,0,1.863,0.0125,0,0,0,3e-04,"Jordan",60.029,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3276","North Africa and Middle East",1980,"MAR",12.09,4234,3.59,5.6,0.03,2.73,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",41.21,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3277","North Africa and Middle East",1980,"EGY",12.72,3591,1.15,6.97,0.06,3.8,"Africa",651,47610,42500,2341550,300,1818960,4250920,0,0,0,300,300,35387100,0,0,0,0,350,0,35387450,0,0,0,0,0,0,0,0,375,0,0,0,0,0,30000,908955,39669045,40578000,0.0012,0.001,0.0577,0,0.0448,0.1048,0,0,0,0,0,0.8721,0,0,0,0,0,0,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0.0224,0.9776,1,0,24,9,24,"Medium",1.1,2,0.2095,0,1.7442,7e-04,0,0,0,0,"Egypt",43.858,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3278","North Africa and Middle East",1980,"IRN",20.96,5817,8.61,6.18,0,5.75,"Asia",630,17450,29300,270850,3300,145700,466600,0,0,0,54500,54500,2000000,35694000,0,0,0,0,0,37694000,0,0,0,0,30500,10400,3800,0,340000,0,0,0,0,0,16000,675200,38615800,39291000,4e-04,7e-04,0.0069,1e-04,0.0037,0.0119,0,0,0,0.0014,0.0014,0.0509,0.9085,0,0,0,0,0,0.9594,0,0,0,0,8e-04,3e-04,1e-04,0,0.0087,0,0,0,0,0,4e-04,0.0172,0.9828,1.0002,0,24,4,5,"Medium",1.1,7,0.0237,0.0028,1.9188,4e-04,3e-04,0,0,0.0096,"Iran (Islamic Republic of)",49.693,57.1867474287952,71.9393709788235,70.5179778229801,NA,"Cereals, nes",1368.93652384816
"3279","North Africa and Middle East",1981,"JOR",29.57,4075,8.71,6.43,0.01,12.76,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0988,0,1.86428,0.01,0,0,0,0.00024,NA,61.4224,51.0920224350541,93.754787424391,64.2778266186035,NA,"Cereals, nes",1687.26726518637
"3280","North Africa and Middle East",1981,"IRQ",20.48,15815,4.61,5.44,0,10.22,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08904,0,1.89504,0.00104,0,0,0,0,NA,66.1702,51.0920224350541,93.754787424391,64.2778266186035,NA,"Cereals, nes",1687.26726518637
